id,facilities_id,name,address,postcode,city,district,state,tel,fax,website,email,image,latitude,longitude,likes,rating,status
1458,KD12080007,KLINIK DESA KIABAU,"D/A Pejabat Kesihatan Kawasan Beluran, Beg Berkunci No. 2",90109,Beluran,Beluran,Sabah,,,,,,5.8207,117.22317,0,0,NEW
1459,KD12080003,KLINIK DESA KOLAPIS,"D/A Pejabat Kesihatan Kawasan Beluran, Beg Berkunci No. 2",90109,Beluran,Beluran,Sabah,,,,,,5.89642,117.61471,0,0,NEW
1460,KD12080005,KLINIK DESA LINGKABAU,"D/A Pejabat Kesihatan Kawasan Beluran, Beg Berkunci No. 2",90109,Beluran,Beluran,Sabah,,,,,,6.23209,117.25317,0,0,NEW
1461,KD12080006,KLINIK DESA TAGAS- TAGAS,"D/A Pejabat Kesihatan Kawasan Beluran, Beg Berkunci No. 2",90109,Beluran,Beluran,Sabah,,,,,,5.97664,117.40321,0,0,NEW
1462,KD12080004,KLINIK DESA TRUSAN SUGUT,"D/A Pejabat Kesihatan Kawasan Beluran, Beg Berkunci No. 2",90109,Beluran,Beluran,Sabah,,,,,,6.44556,117.69611,0,0,NEW
1463,KD12130009,KLINIK DESA ANSIP,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.27873,116.12152,0,0,NEW
1464,KD12130010,KLINIK DESA BAGINDA,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.39111,116.20444,0,0,NEW
1465,KD12130008,KLINIK DESA BIAH,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.28222,116.16889,0,0,NEW
1466,KD12130006,KLINIK DESA BULU SILAU,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.34833,116.13194,0,0,NEW
1467,KD12130011,KLINIK DESA BUNGA RAYA,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.44056,116.18444,0,0,NEW
1468,KD12130012,KLINIK DESA DALIT,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.0325,116.11694,0,0,NEW
1469,KD12130007,KLINIK DESA KARAMATOI,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.11022,116.23441,0,0,NEW
1470,KD12130013,KLINIK DESA KEBATANG BARU,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.259678,116.374282,0,0,NEW
1471,KD12130005,KLINIK DESA MERAPOK,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,4.95194,115.51778,0,0,NEW
1472,KD12130004,KLINIK DESA P. P. H. KEM,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.35326,116.16885,0,0,NEW
1473,KD12130003,KLINIK DESA SENAGANG,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.25917,116.04111,0,0,NEW
1474,KD12130002,KLINIK DESA TIULON,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.15513,116.38547,0,0,NEW
1475,KD12130001,KLINIK DESA TUARID TUAD,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94",89007,Keningau,Keningau,Sabah,,,,,,5.34796,116.18472,0,0,NEW
1476,KD12090001,KLINIK DESA BATU PUTIH,"D/A Pejabat Kesihatan Kawsan Kinabatangan, W.D.T 40",90200,Kinabatangan,Kinabatangan,Sabah,,,,,,5.91344,118.03728,0,0,NEW
1477,KD12030007,KLINIK DESA DUDAR,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.59444,116.56778,0,0,NEW
1478,KD12030011,KLINIK DESA KAUNG ULU,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.07447,116.45772,0,0,NEW
1479,KD12030001,KLINIK DESA KEBAYAU,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.148567,116.442611,0,0,NEW
1480,KD12030009,KLINIK DESA KELAWAT,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.30361,116.36389,0,0,NEW
1481,KD12030006,KLINIK DESA KIAU,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.04972,116.48333,0,0,NEW
1482,KD12030014,KLINIK DESA KUALA ABAI,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.38355,116.35117,0,0,NEW
1483,KD12030008,KLINIK DESA LASAU TAKULUNG,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.317117,116.584703,0,0,NEW
1484,KD12030004,KLINIK DESA PANDASAN,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.468265,116.531188,0,0,NEW
1485,KD12030013,KLINIK DESA PAYAS- PAYAS,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.39367,116.40243,0,0,NEW
1486,KD12030010,KLINIK DESA PENGKALAN ABAI,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.34528,116.40056,0,0,NEW
1487,KD12030002,KLINIK DESA RAMPAIAN LAUT,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.49417,116.5,0,0,NEW
1488,KD12030005,KLINIK DESA ROSOK,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.41889,116.55222,0,0,NEW
1489,KD12030003,KLINIK DESA SAYAP,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.21222,116.5575,0,0,NEW
1490,KD12030012,KLINIK DESA TAMAU,"Peti Surat 159,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10",89158,Kota Belud,Kota Belud,Sabah,,,,,,6.42278,116.41667,0,0,NEW
1491,KD12010005,KLINIK DESA KARAMBUNAI,"D/A Pejabat Kesihatan Kawasan Kota Kinabalu, Lot 21-24, Tkt 2, Block C, Heritage Plaza",88300,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,6.10929,116.13328,0,0,NEW
1492,KD12010006,KLINIK DESA KIONSOM,D/A Inanam,89350,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,5.9834,116.18034,0,0,NEW
1493,KD12010003,KLINIK DESA KOKOL,D/A Klinik kesihatan Inanam,89350,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,6.019263,116.197608,0,0,NEW
1494,KD12010001,KLINIK DESA LIKAS,Jln. Haiwan,88400,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,6.00415,116.11627,0,0,NEW
1495,KD12010002,KLINIK DESA PROMOTODON,D/A Klinik kesihatan Inanam,89350,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,5.98528,116.16139,0,0,NEW
1496,KD12010004,KLINIK DESA TOMBONGAN,D/A Klinik Kesihatan Menggatal,88450,Kota Kinabalu,Kota Kinabalu,Sabah,,,,,,5.99361,116.2375,0,0,NEW
1497,KD12220003,KLINIK DESA GANA,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,5.70774,116.01183,0,0,NEW
1498,KD12220010,KLINIK DESA GOSHEN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.47322,116.764,0,0,NEW
1499,KD12220006,KLINIK DESA MARAK PARAK,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.31528,116.73611,0,0,NEW
1500,KD12220007,KLINIK DESA MARUDU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.515764,116.758511,0,0,NEW
1501,KD12220009,KLINIK DESA MOSOLOG,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.47623,116.84347,0,0,NEW
1502,KD12220002,KLINIK DESA SALIMANDUT,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.48583,116.86556,0,0,NEW
1503,KD12220001,KLINIK DESA SAMPARITA,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.52854,116.89035,0,0,NEW
1504,KD12220004,KLINIK DESA TAGAROH,"D/A Pejabat Kesihatan Kawasan Kudat, Peti Surat 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.49868,116.71218,0,0,NEW
1505,KD12220005,KLINIK DESA TANJONG BATU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.602456,116.85885,0,0,NEW
1506,KD12220008,KLINIK DESA TIMBANG BATU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89100,Kota Marudu,Kota Marudu,Sabah,,,,,,6.45408,116.80514,0,0,NEW
1507,KD12220012,KLINIK DESA BUNDU,"D/A Pejabat Kesihatan Kawasan Beaufort, Peti Surat 101",89740,Kuala Penyu,Kuala Penyu,Sabah,,,,,,5.50259,115.565789,0,0,NEW
1508,KD12220011,KLINIK DESA KERUKAN,"D/A Pejabat Kesihatan Kawasan Beaufort, Peti Surat 101",89740,Kuala Penyu,Kuala Penyu,Sabah,,,,,,5.477004,115.523611,0,0,NEW
1509,KD12220013,KLINIK DESA KIAMBOR,"D/A Pejabat Kesihatan Kawasan Beaufort, Peti Surat 101",89740,Kuala Penyu,Kuala Penyu,Sabah,,,,,,5.54522,115.55644,0,0,NEW
1510,KD12050005,KLINIK DESA BANGAU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.94685,116.72259,0,0,NEW
1511,KD12050001,KLINIK DESA DUALOG,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.83267,116.76068,0,0,NEW
1512,KD12050003,KLINIK DESA INDARASON,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.76303,116.63942,0,0,NEW
1513,KD12050008,KLINIK DESA LAJONG,"D/A Pejaabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.86081,116.70506,0,0,NEW
1514,KD12050004,KLINIK DESA MILAU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.79873,116.81742,0,0,NEW
1515,KD12050002,KLINIK DESA NARANDANG,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.780813,116.750583,0,0,NEW
1516,KD12050007,KLINIK DESA SUANGPAI,"D/A Pejaabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.997895,116.764968,0,0,NEW
1517,KD12050006,KLINIK DESA TAMBULURAN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89059,Kudat,Kudat,Sabah,,,,,,6.79194,116.71083,0,0,NEW
1518,KD12240002,KLINIK DESA LORMALONG,"Pet Surat 6, D/A Pejabat Kesihatan Kawasan Tawau, Peti Surat 990",91207,Kunak,Kunak,Sabah,,,,,,4.70679,118.20697,0,0,NEW
1519,KD12240001,KLINIK DESA MADAI,Klinik Desa Madai,91207,Kunak,Kunak,Sabah,,,,,,4.72662,118.17544,0,0,NEW
1520,KD12110012,KLINIK DESA BUKIT BELACAN,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.095946,118.230318,0,0,NEW
1521,KD12110011,KLINIK DESA CENDERAWASIH,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.15156,119.00673,0,0,NEW
1522,KD12110009,KLINIK DESA FAJAR HARAPAN,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.23383,119.2044,0,0,NEW
1523,KD12110010,KLINIK DESA HAMPARAN BADAI,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.34292,119.20441,0,0,NEW
1524,KD12110002,KLINIK DESA KEMBARA SAKTI,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.32611,119.05889,0,0,NEW
1525,KD12110013,KLINIK DESA KUALA TABURI,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.03331,118.85736,0,0,NEW
1526,KD12110004,KLINIK DESA LAMAG,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,4.962335,118.201644,0,0,NEW
1527,KD12110001,KLINIK DESA PULAU SAKAR,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,4.98591,118.34407,0,0,NEW
1528,KD12110006,KLINIK DESA SEGAMA,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.082352,118.288298,0,0,NEW
1529,KD12110005,KLINIK DESA SEPAGAYA,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.01552,118.28252,0,0,NEW
1530,KD12110007,KLINIK DESA SILABUKAN,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.00736,118.51088,0,0,NEW
1531,KD12110003,KLINIK DESA TANJUNG LABIAN,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.17056,119.23639,0,0,NEW
1532,KD12110008,KLINIK DESA TENGAH NIPAH,"D/A Pejabat Kesihatan Kawasan Lahad Datu, Peti Surat 61167",91120,Lahad Datu,Lahad Datu,Sabah,,,,,,5.03736,118.38107,0,0,NEW
1533,KD12150002,KLINIK DESA BAHAGIA,"D/A Pejabat Kesihatan Nabawan, Peti Surat 16",89957,Nabawan,Nabawan,Sabah,,,,,,5.09148,116.44324,0,0,NEW
1534,KD12150001,KLINIK DESA PANDEWAN,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat No. 94",89957,Nabawan,Nabawan,Sabah,,,,,,4.95972,116.46861,0,0,NEW
1535,KD12020009,KLINIK DESA BENONI,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.69124,115.92505,0,0,NEW
1536,KD12020010,KLINIK DESA BIAU,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.71806,115.96056,0,0,NEW
1537,KD12020005,KLINIK DESA GADONG KIMANIS,"D/A Pejabat Kesihatan Kawasan Kota Kinabalu, Lot 21- 24,Tingkat 2, Blok C, Heritage Plaza",89608,Papar,Papar,Sabah,,,,,,5.61861,115.9175,0,0,NEW
1538,KD12120006,KLINIK DESA KAWANG,"D/A Pejabat Kesihatan Kawasan Papar, Peti Surat 109",89608,Papar,Papar,Sabah,,,,,,5.77152,116.01946,0,0,NEW
1539,KD12020004,KLINIK DESA KELATUAN,Peti Surat 109,89607,Papar,Papar,Sabah,,,,,,5.64194,115.95361,0,0,NEW
1540,KD12020002,KLINIK DESA KUALA PAPAR,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.74667,115.90889,0,0,NEW
1541,KD12020008,KLINIK DESA PENGALAT BESAR,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.7562,115.96415,0,0,NEW
1542,KD12020006,KLINIK DESA SIMPUDU,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.69528,115.98778,0,0,NEW
1543,KD12020001,KLINIK DESA TIBABAR,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.511104,115.922773,0,0,NEW
1544,KD12020007,KLINIK DESA ULU KIMANIS,Peti Surat 109,89608,Papar,Papar,Sabah,,,,,,5.56889,115.95639,0,0,NEW
1545,KD12210004,KLINIK DESA BABAGON,"D/A Pejabat Kesihatan Kawasan Penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",88300,Penampang,Penampang,Sabah,,,,,,5.90611,116.18278,0,0,NEW
1546,KD12210002,KLINIK DESA LIMBANAK,"D/A Pejabat Kesihatan Kawasan Penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",88300,Penampang,Penampang,Sabah,,,,,,5.878084,116.09568,0,0,NEW
1547,KD12210005,KLINIK DESA MOYOG,"D/A Pejabat Kesihatan Kawasan Penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",88300,Penampang,Penampang,Sabah,,,,,,5.88775,116.23478,0,0,NEW
1548,KD12210003,KLINIK DESA NOSOOB,"D/A Pejabat Kesihatan Kawasan Penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",88300,Penampang,Penampang,Sabah,,,,,,5.92615,116.08354,0,0,NEW
1549,KD12210001,KLINIK DESA PETAGAS,"D/A Pejabat Kesihatan Kawasan Penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",88300,Penampang,Penampang,Sabah,,,,,,5.91415,116.05379,0,0,NEW
1550,KD12040012,KLINIK DESA SUNGOI,"D/A Pejabat Kesihatan Kawasan penampang, Lot 13 A- 2, Pusat Dagangan, Pekan Donggongon",89500,Donggongon,Penampang,Sabah,088-886734,,,,,5.87944,116.37139,0,0,NEW
1551,KD12230004,KLINIK DESA BAWING,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.912485,117.103314,0,0,NEW
1552,KD12230005,KLINIK DESA KANIBONGAN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.6475,117.215,0,0,NEW
1553,KD12230007,KLINIK DESA MANDURIAN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.60667,117.01106,0,0,NEW
1554,KD12230002,KLINIK DESA MAPAN- MAPAN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.93022,117.1825,0,0,NEW
1555,KD12230001,KLINIK DESA MENGKABAU,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.995773,117.132572,0,0,NEW
1556,KD12230006,KLINIK DESA PINGAN- PINGAN,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.67539,116.9409,0,0,NEW
1557,KD12230003,KLINIK DESA ROSOB,"D/A Pejabat Kesihatan Kawasan Kudat, Beg Berkunci 6",89108,Pitas,Pitas,Sabah,,,,,,6.70056,116.98,0,0,NEW
1558,KD12060001,KLINIK DESA BONGKUD,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,6.0198,116.757739,0,0,NEW
1559,KD12060009,KLINIK DESA KINARASAN,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.89917,116.6207,0,0,NEW
1560,KD12060008,KLINIK DESA LOHAN,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,6.00129,116.72564,0,0,NEW
1561,KD12060002,KLINIK DESA MALINSAU,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,6.031877,116.599994,0,0,NEW
1562,KD12060004,KLINIK DESA MATUPANG,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.80257,116.82019,0,0,NEW
1563,KD12060005,KLINIK DESA NALAPAK,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.93532,116.77937,0,0,NEW
1564,KD12060006,KLINIK DESA NARAWANG,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.989438,116.799937,0,0,NEW
1565,KD12060011,KLINIK DESA PINAWANTAI,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,6.14972,116.73333,0,0,NEW
1566,KD12060010,KLINIK DESA RONDUGUNG,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.87687,116.57603,0,0,NEW
1567,KD12060007,KLINIK DESA TAMPIOS,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.70218,116.83807,0,0,NEW
1568,KD12060003,KLINIK DESA TEROLOBOU,D/A Pejabat Kesihatan Kawasan Tuaran W.D.T 10,89300,Ranau,Ranau,Sabah,,,,,,5.94972,116.5097,0,0,NEW
1569,KD12070009,KLINIK DESA BATU 10,"D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Beg Berkunci 4",90500,Sandakan,Sandakan,Sabah,,,,,,4.29325,117.98822,0,0,NEW
1570,KD12070008,KLINIK DESA BATU 7,"D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Beg Berkunci 4",90500,Sandakan,Sandakan,Sabah,,,,,,4.26526,117.96802,0,0,NEW
1571,KD12070007,KLINIK DESA BERHALA DARAT,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.8521,118.12965,0,0,NEW
1572,KD12070005,KLINIK DESA GUM- GUM,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.895355,117.919063,0,0,NEW
1573,KD12070010,KLINIK DESA KARAMUNTING,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.81066,118.07064,0,0,NEW
1574,KD12070001,KLINIK DESA MUMIANG,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.80333,118.30889,0,0,NEW
1575,KD12070006,KLINIK DESA NUNUYAN LAUT,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.914823,118.106062,0,0,NEW
1576,KD12070004,KLINIK DESA PULAU LIBARAN,"D/A Pejabat Kesihatn Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,6.11054,118.0177,0,0,NEW
1577,KD12070011,KLINIK DESA SIBUGA,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.84323,118.04184,0,0,NEW
1578,KD12070002,KLINIK DESA TANJUNG ARU,"Beg Berkunci No. 4, D/A Pejabat Kesihatan Kawasan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.8388,118.16051,0,0,NEW
1579,KD12070003,KLINIK DESA TRONGLIT,"D/A Pejabat Kesihatan Kawsan Sandakan, Tingkat 6, Bangunan Persekutuan",90500,Sandakan,Sandakan,Sabah,,,,,,5.743746,117.995643,0,0,NEW
1580,KD12120004,KLINIK DESA BAIT,"D/A Pejabat Kesihatan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.53673,118.53885,0,0,NEW
1581,KD12120008,KLINIK DESA BUBUL,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.46724,118.59447,0,0,NEW
1582,KD12120005,KLINIK DESA EGANG- EGANG,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.47028,118.69472,0,0,NEW
1583,KD12120007,KLINIK DESA HAMPALAN,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.42408,118.66135,0,0,NEW
1584,KD12120009,KLINIK DESA KABOGAN,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.418972,118.616802,0,0,NEW
1585,KD12120003,KLINIK DESA SUNGAI BUAYA,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.46519,118.52161,0,0,NEW
1586,KD12120002,KLINIK DESA TAGASAN,"D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.38306,118.57111,0,0,NEW
1587,KD12120001,KLINIK DESA TANJUNG KAPOR,"D/A Pejabat Kesihatan Kawasan Semporna, Peti surat 395",91300,Semporna,Semporna,Sabah,,,,,,4.5167,118.53641,0,0,NEW
1588,KD12190004,KLINIK DESA BANTING,"D/A Pejabat Kesihatan Sipitang, Peti Surat 157",89850,Sipitang,Sipitang,Sabah,,,,,,4.98425,115.47134,0,0,NEW
1589,KD12190005,KLINIK DESA LONG PASIA,"D/A  Pejabat Kesihatan Kawasan Beaufort, Peti Surat 101",89850,Sipitang,Sipitang,Sabah,,,,,,4.405847,115.729508,0,0,NEW
1590,KD12190001,KLINIK DESA MALAMAN,"D/A  Pejabat Kesihatan Kawasan Beaufort, Peti Surat 101",89850,Sipitang,Sipitang,Sabah,,,,,,5.081941,115.587695,0,0,NEW
